,state,county,city,facility_name,address,lat,lon,hash
8542,OK,,,MUSCOGEE (CREEK) NATION SKILLED NURSING FACILITY,"5800 W Okmulgee Ave, Muskogee, OK 74401, USA",35.7573776,-95.4359054,68537880585511836
8543,TX,HARRIS,BAYTOWN,ST JAMES HOUSE OF BAYTOWN,"5800 W Baker Rd, Baytown, TX 77520, USA",29.770584,-95.0279173,4506718648800062939
8544,KS,SHAWNEE,TOPEKA,BROOKDALE SENIOR LIVING,"5800 SW Drury Ln, Topeka, KS 66604, USA",39.0405349,-95.7528028,1239515050819342433
8545,TX,POTTER,AMARILLO,BEEHIVE HOMES OF AMARILLO,"5800 SW 54th Ave, Amarillo, TX 79109, USA",35.1508671,-101.8999997,-2220129018783303401
8546,MN,HENNEPIN,,COVENANT LIVING OF GOLDEN VALLEY ASSISTED LIVING,"5800 St Croix Ave N, Golden Valley, MN 55422, USA",44.997002,-93.35267,-302165806173988080
8547,MN,HENNEPIN,,COVENANT LIVING OF GOLDEN VALLEY,"5800 St Croix Ave N, Golden Valley, MN 55422, USA",44.997002,-93.35267,3075634320876835621
8548,NC,MECKLENBURG,,BROOKDALE CARRIAGE CLUB PROVIDENCE,"5800 Old Providence Rd, Charlotte, NC 28226, USA",35.1342555,-80.7873657,3977469489605327715
8549,NC,MECKLENBURG,,BROOKDALE CARRIAGE CLUB AT PROVIDENCE,"5800 Old Providence Rd, Charlotte, NC 28226, USA",35.1342555,-80.7873657,6964963290591920322
8550,IA,POLK,,PARKRIDGE SPECIALTY CARE,"5800 NE 12th Ave, Pleasant Hill, IA 50327, USA",41.6012688,-93.495323,-3545413577781608676
8551,TX,TARRANT,WATAUGA,BROOKDALE WATAUGA,"5800 N Park Dr, Watauga, TX 76148, USA",32.8853384,-97.2572945,-6629306538399166534
8552,MI,MIDLAND,,NOTTINGHAM PLACE,"5800 Jefferson Ave, Midland, MI 48640, USA",43.6510469,-84.2257162,911321755712259453
8553,VA,CHESTERFIELD,,AUBURN HILL SENIOR LIVING,"5800 Harbour Ln, Midlothian, VA 23112, USA",37.4148991,-77.6489021,2353641759305045001
8554,MD,,,EDENTON RETIREMENT COMMUNITY,"5800 Genesis Ln, Frederick, MD 21703, USA",39.3924476,-77.4359047,-7713762050942773386
8555,OH,FRANKLIN,,FRIENDSHIP VILLAGE OF COLUMBUS,"5800 Forest Hills Blvd, Columbus, OH 43231, USA",40.088201,-82.939863,4726224666093817459
8556,TN,CROCKETT,ALAMO,ALAMO NURSING AND REHABILITATION CENTER,"580 W Main St, Alamo, TN 38001, USA",35.7853102,-89.1275337,-4030372730105099731
8557,GA,WALTON,LOGANVILLE,"PEARL AT LOGANVILLE, THE","580 Tommy Lee Fuller Dr, Loganville, GA 30052, USA",33.8263994,-83.8956123,4217517612480279909
8558,GA,WALTON,LOGANVILLE,"RETREAT AT LOGANVILLE, THE","580 Tommy Lee Fuller Dr, Loganville, GA 30052, USA",33.8263994,-83.8956123,8083399783539920703
8559,CA,LOS ANGELES,,THE REHABILITATION CENTRE OF BEVERLY HILLS,"580 S San Vicente Blvd, Los Angeles, CA 90048, USA",34.0664547,-118.3730281,-7748624730199672896
8560,SC,,,RETREAT AT WELLMORE OF DANIEL ISLAND,"580 Robert Daniel Dr, Charleston, SC 29492, USA",32.8699205,-79.9075242,5447857412836367608
8561,SC,,,WELLMORE OF DANIEL ISLAND,"580 Robert Daniel Dr, Charleston, SC 29492, USA",32.8699205,-79.9075242,7046649647884003987
8562,MI,WAYNE,,ROSE COTTAGE,"32111 Cherry Hill Road, Westland, MI 48186",42.3095624256052,-83.3566096522605,-2019998407651428575
8563,CT,,SHELTON,CROSBY COMMONS,"580 Long Hill Ave, Shelton, CT 06484, USA",41.2813455,-73.0947438,6143606865239852355
8564,CT,,SHELTON,"WESLEY HEIGHTS AT
WESLEY VILLAGE","580 Long Hill Ave, Shelton, CT 06484, USA",41.2822062,-73.0946853,-5037719866478594139
8565,CT,,SHELTON,WESLEY HEIGHTS AT WESLEY VILLAGE,"580 Long Hill Ave, Shelton, CT 06484, USA",41.2822062,-73.0946853,7634060549263935979
8566,IN,,,HICKORY CREEK AT FRANKLIN,"580 Lemley St, Franklin, IN 46131, USA",39.4919461,-86.0625701,-7530827040034510288
8567,OH,CLINTON,,AUTUMN YEARS,"580 E Washington St, Sabina, OH 45169, USA",39.4894783,-83.6264367,8797262866054950955
8568,TN,PUTNAM,COOKEVILLE,BAILEY MANOR,"580 E Veterans Dr, Cookeville, TN 38501, USA",36.1447029,-85.4937973,6786376949478476264
8569,KY,MCCREARY,,SIGNATURE HEALTHCARE OF MCCREARY COUNTY REHAB AND WELLNESS,"58 Old Cal Hill Rd, Pine Knot, KY 42635, USA",36.6550575,-84.4351834,-7024621835409532540
8570,PA,NORTHUMBERLAND,,NOTTINGHAM VILLAGE RETIREMENT CENTER,"58 Neitz Rd, Northumberland, PA 17857, USA",40.9091496,-76.7927611,-8270696386952899521
8571,PA,NORTHUMBERLAND,NORTHUMBERLAND,NOTTINGHAM VILLAGE,"58 Neitz Rd, Northumberland, PA 17857, USA",40.9091496,-76.7927611,-5194703798066810900
8572,CT,,SOUTHINGTON,"MULBERRY GARDENS
OF SOUTHINGTON","58 Mulberry St, Plantsville, CT 06479, USA",41.5728041,-72.8925968,-1861062816372623679
8573,CT,,SOUTHINGTON,MULBERRY GARDENS OF SOUTHINGTON,"58 Mulberry St, Plantsville, CT 06479, USA",41.5728041,-72.8925968,-8899452846759144271
8574,KY,LEWIS,,"VANCEBURG REHAB AND CARE, LLC","58 Eastham St, Vanceburg, KY 41179, USA",38.58581,-83.324464,7694926643968066180
8575,ME,CUMBERLAND COUNTY,,MID COAST SENIOR HEALTH CENTER,"58 Baribeau Dr, Brunswick, ME 04011, USA",43.898649,-69.979962,9172002603234552678
8576,OH,TUSCARAWAS,,INN AT NORTHWOOD VILLAGE,"5799 N Wooster Ave Ext NW, Dover, OH 44622, USA",40.566748,-81.498528,8969279994459727896
8577,OH,HAMILTON,,ARTIS SENIOR LIVING BRIDGETOWN,"5799 Bridgetown Rd, Cincinnati, OH 45248, USA",39.1592091,-84.6395331,3207867022423221599
8578,TN,HAMILTON,HIXSON,LIFE CARE CENTER OF HIXSON,"5798 Hixson Home Place, Hixson, TN 37343, USA",35.1521982,-85.2263961,7717348136673757757
8579,WI,MILWAUKEE,,CAMEO CARE CENTER - AUTUMN LAKE HEALTHCARE AT GREENFIELD,"5790 S 27th St #4195, Milwaukee, WI 53221, USA",42.9392701,-87.9483658,-3806694727177200033
8580,OH,MONTGOMERY,,FRIENDSHIP VILLAGE,"5790 Denlinger Rd, Dayton, OH 45426, USA",39.827772,-84.2723262,-1416821944592220906
8581,MA,BARNSTABLE,,MAYFLOWER PLACE NURSING & REHABILITATION CENTER,"579 Buck Island Rd, West Yarmouth, MA 02673, USA",41.6609738,-70.2589696,-3776717700067226737
8582,MA,BARNSTABLE COUNTY,,MAPLEWOOD AT MAYFLOWER PLACE,"579 Buck Island Rd, West Yarmouth, MA 02673, USA",41.6609738,-70.2589696,-7495254677372785884
8583,FL,MARTIN,,"SHERIDAN AT HOBE SOUND, THE","5785 SE Pinehurst Ct, Hobe Sound, FL 33455, USA",27.1138583,-80.1733055,-3131282108012285495
8584,MI,ISABELLA,,PRESTIGE CENTRE I,"5785 E Broadway Rd, Mt Pleasant, MI 48858, USA",43.6046018,-84.7321201,3805302684344635745
8585,MI,ISABELLA,,PRESTIGE CENTRE II,"5785 E Broadway Rd, Mt Pleasant, MI 48858, USA",43.6046018,-84.7321201,815535028953801328
8586,PA,ALLEGHENY,,PARAMOUNT SENIOR LIVING AT SOUTH HILLS,"5785 Baptist Rd, Bethel Park, PA 15102, USA",40.3503149,-80.0137541,-4538005552636207060
8587,PA,ALLEGHENY,,PARAMOUNT SENIOR LIVING AT BETHEL PARK,"5785 Baptist Rd, Bethel Park, PA 15102, USA",40.3503149,-80.0137541,-4530413558405421702
8588,IL,LASALLE,,APERION CARE MARSEILLES,"578 Commercial St, Marseilles, IL 61341, USA",41.3278465,-88.7186584,49878660155899276
8589,WI,FLORENCE,,FLORENCE HEALTH SERVICES,"5778 Chapin St, Florence, WI 54121, USA",45.9276929,-88.2503281,-7603383519933620651
8590,MI,MIDLAND,,APPLEWOOD ASSISTED LIVING,"5775 W Isabella Rd, Mt Pleasant, MI 48858, USA",43.6103104,-84.6000251,1795424849004937038
8591,NY,ERIE,,ELDERWOOD AT HAMBURG,"5775 Maelou Dr, Hamburg, NY 14075, USA",42.7316856,-78.8328704,4571623661933284993
8592,FL,BROWARD,,EMERALD PARK OF HOLLYWOOD,"5770 Stirling Rd, Hollywood, FL 33021, USA",26.0465293,-80.2033717,-29246728268608928
8593,CA,FRESNO,,PACIFIC GARDENS NURSING AND REHABILITATION CENTER,"577 S Peach Ave, Fresno, CA 93727, USA",36.7369385,-119.7174529,-5773990404839195741
8594,IL,IROQUOIS,,HERITAGE WOODS OF WATSEKA,"577 E Martin Ave, Watseka, IL 60970, USA",40.7668304,-87.7231521,176578771421180675
8595,CA,SAN FRANCISCO,,SAN FRANCISCO POST ACUTE,"5767 Mission St, San Francisco, CA 94112, USA",37.7094833,-122.4495105,7075341740847891631
8596,FL,MARION,,THE HARMONY HOUSE OF OCALA,"5762 SW 60th Ave, Ocala, FL 34474, USA",29.1297702,-82.2187805,-1840011168165275859
8597,FL,DUVAL,,ORTEGA GARDENS ALZHEIMER'S SPECIAL CARE CENTER,"5760 Timuquana Rd, Jacksonville, FL 32210, USA",30.2466038,-81.7323748,-7580488859404570605
8598,PA,WESTMORELAND,LATROBE,"GROVE AT LATROBE, THE","576 Fred Rogers Dr, Latrobe, PA 15650, USA",40.2856595,-79.3586642,106194853373660118
8599,OH,LUCAS,,DIVINE REHABILITATION AND NURSING AT SYLVANIA,"5757 Whiteford Rd, Sylvania, OH 43560, USA",41.7192394,-83.6664904,-3994720358761114212
8600,TX,BEXAR,SAN ANTONIO,NORTHGATE HEALTH AND REHABILITATION CENTER,"5757 N Knoll, San Antonio, TX 78240, USA",29.5138353,-98.6019217,7061496238199924308
8601,PA,ALLEGHENY,,HARRY & JEANNETTE WEINBERG TERRACE,"5757 Bartlett St, Pittsburgh, PA 15217, USA",40.4362984,-79.9236751,-2911609874988832171
8602,TX,BEXAR,SAN ANTONIO,MESA VISTA INN HEALTH CENTER,"5756 N Knoll, San Antonio, TX 78240, USA",29.513026,-98.602677,7325853873370218626
8603,MI,TUSCOLA,,VADAVILLA AFC HOME,"5750 Sheridan Rd, Unionville, MI 48767, USA",43.6316559,-83.48562,4829277216283343299
8604,FL,SARASOTA,,ANGELS SENIOR LIVING AT SARASOTA,"5750 Honore Ave, Sarasota, FL 34233, USA",27.2704429,-82.4651565,6435470797357710531
8605,FL,OKALOOSA,,EDEN AT CRESTVIEW,"575 W Redstone Ave W, Crestview, FL 32536, USA",30.7353363,-86.5695343,2581566277307485454
8606,CO,BOULDER,,MORNINGSTAR OF BOULDER,"575 Tantra Dr, Boulder, CO 80305, USA",39.9851577,-105.240569,8079327590258127476
8607,SC,,,EDISTO POST ACUTE,"575 Stonewall Jackson St SW, Orangeburg, SC 29115, USA",33.4793047,-80.8660927,-7470624834962910968
8608,RI,,CRANSTON,CRA-MAR MEADOWS (CRANSTON),"575 Seven Mile Rd, Hope, RI 02831, USA",41.745461,-71.550088,-2344281589034727754
8609,RI,,,CRA-MAR MEADOWS (CRANSTON),"575 Seven Mile Rd, Hope, RI 02831, USA",41.745461,-71.550088,-7818675002517325354
8610,OH,SUMMIT,,ARBORS AT FAIRLAWN,"575 S Cleveland Massillon Rd, Fairlawn, OH 44333, USA",41.12044,-81.636607,-6080316811150049266
8611,MA,ESSEX COUNTY,,THE WOODLANDS INN AT EDGEWOOD,"575 Osgood St Suite 1, North Andover, MA 01845, USA",42.7043061,-71.1102826,-2652913579169700050
8612,MI,CALHOUN,,MARSHALL NURSING & REHAB COMMUNITY,"575 N Madison St, Marshall, MI 49068, USA",42.2816768,-84.958914,-3880382728842306957
8613,OH,JEFFERSON,,STEUBENVILLE COUNTRY CLUB MANOR,"575 Lovers Ln, Wintersville, OH 43953, USA",40.3588612,-80.6685146,8706861619696236369
8614,FL,HERNANDO,,NORTHBROOK CENTER FOR REHABILITATION AND HEALING,"575 Lamar Ave, Brooksville, FL 34601, USA",28.550488,-82.3936499,1230680049031851414
8615,FL,HERNANDO,,NORTHBROOK HEALTH AND REHABILITATION CENTER,"575 Lamar Ave, Brooksville, FL 34601, USA",28.550488,-82.3936499,-2678901896690502343
8616,TX,BEXAR,SAN ANTONIO,THE LAURELS IN STONE OAK,"575 Knights Cross Dr, San Antonio, TX 78258, USA",29.6335072,-98.4998968,7696728093240868677
8617,NV,LYON,,GOLDEN YEARS CASTLE HOME OF FERNLEY,"575 Farm District Rd, Fernley, NV 89408, USA",39.599908,-119.227463,-3606007867119631527
8618,OH,PORTAGE,,INDEPENDENCE OF PORTAGE CO LINCOLN,"575 E Lake St, Ravenna, OH 44266, USA",41.1484297,-81.2309048,3901430603785068295
8619,NY,ERIE,,PEREGRINE'S LANDING SENIOR COMMUNITY,"575 Cayuga Creek Rd, Cheektowaga, NY 14227, USA",42.8775561,-78.764602,-6021354385311378838
8620,MD,BALTIMORE COUNTY,,RIDGEWAY MANOR,"5743 Edmondson Ave, Catonsville, MD 21228, USA",39.2814544,-76.7152535,2025403022826285565
8621,MD,,,RIDGEWAY MANOR,"5743 Edmondson Ave, Catonsville, MD 21228, USA",39.2814544,-76.7152535,-2184903927898804591
8622,TX,HARRIS,HOUSTON,DIVINE PURPOSE CARE HOME LLC #2,"5742 Schevers St, Houston, TX 77033, USA",29.655959,-95.334136,-2847756514956350755
8623,TX,HARRIS,HOUSTON,DIVINE PURPOSE CARE HOME LLC,"5742 Schevers St, Houston, TX 77033, USA",29.655959,-95.334136,425873205816413625
8624,MD,,,GLYNN TAFF ASSISTED LIVING,"5741 Edmondson Ave, Catonsville, MD 21228, USA",39.281705,-76.7150133,919822507440513415
8625,FL,VOLUSIA,,SELAH LIVING LLC,"5740 Stewart Ave, Port Orange, FL 32127, USA",29.1121749,-81.0201097,384853618550274912
8626,FL,VOLUSIA,,"SELAH LIVING, LLC","5740 Stewart Ave, Port Orange, FL 32127, USA",29.1121749,-81.0201097,-9211189848984091564
8627,CA,SAN DIEGO,,"MONTERA, THE","5740 Lake Murray Blvd, La Mesa, CA 91942, USA",32.7844132,-117.0286061,-5544550489452697210
8628,OH,ASHTABULA,,ASHTABULA COUNTY NURSING HOME,"5740 Dibble Rd, Kingsville, OH 44048, USA",41.8833404,-80.6970328,2307380315574300291
8629,PA,ALLEGHENY,,FAVERS RESIDENTIAL CARE HOME,"574 Teece Ave, Pittsburgh, PA 15202, USA",40.4986418,-80.0564528,6498552585053692504
8630,OH,CLERMONT,,HOME SWEET HOME,"574 Sonny Ln, Cincinnati, OH 45244, USA",39.0993849,-84.296442,-8474809670584012048
8631,NY,NASSAU,,DALEVIEW CARE CENTER,"574 Fulton St, Farmingdale, NY 11735, USA",40.7286183,-73.4492237,4506844696267066566
8632,FL,PALM BEACH,,PERSONAL ELDER CARE II,"5739 Orchard Way, West Palm Beach, FL 33417, USA",26.693787,-80.132231,1178007073371476512
8633,OR,MULTNOMAH,,FERNHILL ESTATES,"5737 NE 37th Ave, Portland, OR 97211, USA",45.5643125,-122.6256789,-1271812127454933550
8634,OR,MULTNOMAH,,MELODY COURT MEMORY CARE,"5732 SE 122nd Ave, Portland, OR 97236, USA",45.480809,-122.536995,-1580764313499982246
8635,CA,LOS ANGELES,,HOLLENBECK PALMS,"573 S Boyle Ave, Los Angeles, CA 90033, USA",34.0402126,-118.2206477,742706628572187346
8636,MA,HAMPSHIRE,,VERO HEALTH & REHAB OF SOUTH HADLEY,"573 Granby Rd #2122, South Hadley, MA 01075, USA",42.2391902,-72.5583784,-4676771955283123270
8637,MI,BERRIEN,,FULLERTON HOUSE,"5728 St Joseph Ave, Stevensville, MI 49127, USA",42.0139349,-86.5199907,8834560330716023614
8638,TX,BEXAR,SAN ANTONIO,LEDESMA PERSONAL CARE HOME,"5727 Ben Casey Dr, San Antonio, TX 78240, USA",29.4963477,-98.5995092,1871607677601180814
8639,TX,BEXAR,SAN ANTONIO,HAPPY HOME ADULT PERSONAL CARE HOME,"5727 Ben Casey Dr, San Antonio, TX 78240, USA",29.4963477,-98.5995092,-3244154796118460069
8640,FL,DUVAL,,PALM GARDEN OF JACKSONVILLE,"5725 Spring Park Rd, Jacksonville, FL 32216, USA",30.2669392,-81.6082509,8816353770060745220
8641,OK,,,SOUTH POINTE REHABILITATION AND CARE CENTER,"5725 S Ross Ave, Oklahoma City, OK 73119, USA",35.4079935,-97.5619846,-257500990231937044
8642,FL,MIAMI-DADE,,NSPIRE HEALTHCARE MIAMI LAKES,"5725 NW 186th St, Miami Gardens, FL 33015, USA",25.943327,-80.294983,-3305635985705061094
8643,FL,DADE,,NSPIRE HEALTHCARE MIAMI LAKES,"5725 NW 186th St, Miami Gardens, FL 33015, USA",25.943327,-80.294983,-4765934035963438498
8644,NC,NEW HANOVER,,AUTUMN CARE OF MYRTLE GROVE,"5725 Carolina Beach Rd, Wilmington, NC 28412, USA",34.1291809,-77.8963546,-2276581399333806790
8645,NC,ROWAN,,AUTUMN CARE OF MYRTLE GROVE,"5725 Carolina Beach Rd, Wilmington, NC 28412, USA",34.1291809,-77.8963546,-7597128825409640961
8646,SC,,,WILLISTON HEALTHCARE AND REHAB,"5721 Springfield Rd, Williston, SC 29853, USA",33.4109687,-81.4127349,875576390212251746
8647,OK,,,THE VILLAGES AT SOUTHERN HILLS,"5721 S Lewis Ave, Tulsa, OK 74105, USA",36.0791844,-95.9555863,662618916023377587
8648,MD,MONTGOMERY,,BETHESDA HEALTH AND REHAB CENTER,"5721 Grosvenor Ln, Bethesda, MD 20814, USA",39.024241,-77.1152411,-3661409216523827547
8649,MD,,,BETHESDA HEALTH & REHAB,"5721 Grosvenor Ln, Bethesda, MD 20814, USA",39.024241,-77.1152411,-3228424048013959329
8650,MD,,,BETHESDA HEALTH AND REHAB CENTER,"5721 Grosvenor Ln, Bethesda, MD 20814, USA",39.024241,-77.1152411,6893928270312786417
8651,AR,PULASKI,LITTLE ROCK,"MIDTOWN POST ACUTE AND REHABILITATION-A WATERS COMMUNITY, LLC","5720 W Markham St, Little Rock, AR 72205, USA",34.7523364,-92.3382344,-1096078872337920914
8652,AR,PULASKI,LITTLE ROCK,MIDTOWN POST- ACUTE AND REHABILITATION,"5720 W Markham St, Little Rock, AR 72205, USA",34.7523364,-92.3382344,-235210561407511748
8653,AR,PULASKI,LITTLE ROCK,MIDTOWN POST ACUTE AND REHABILITATION,"5720 W Markham St, Little Rock, AR 72205, USA",34.7523364,-92.3382344,4416892319557566786
8654,AR,PULASKI,LITTLE ROCK,ENCORE HEALTHCARE & REHAB AT WEST LITTLE ROCK,"5720 W Markham St, Little Rock, AR 72205, USA",34.7524973,-92.3384191,8254864427497560879
8655,TX,LUBBOCK,LUBBOCK,ABIDING CARE,"5720 79th St, Lubbock, TX 79424, USA",33.5226169,-101.93829,1671404621178065129
8656,MI,MUSKEGON,,DAYSPRING ASSISTED LIVING RESIDENCE,"572 Lake Forest Ln, Norton Shores, MI 49441, USA",43.1854649,-86.2579506,545001779188661282
8657,TX,HARRIS,HOUSTON,GOOD LIVING COMMUNITY CARE INC #4,"5719 Dolores St, Houston, TX 77057, USA",29.733945,-95.47979,5810875862804795888
8658,TX,HARRIS,HOUSTON,GOOD LIVING COMMUNITY CARE INC III,"5719 Dolores St, Houston, TX 77057, USA",29.733945,-95.47979,1633482134805338719
8659,NM,,,"WHITE SANDS HEALTHCARE, HOBBS","5715 N Lovington Hwy, Hobbs, NM 88240, USA",32.7631678,-103.1876821,1565114252836953778
8660,TX,TRAVIS,AUSTIN,BROOKDALE NORTHWEST HILLS,"5715 Mesa Dr, Austin, TX 78731, USA",30.3424958,-97.7689379,1248272101666188702
8661,WY,NATRONA,,ELKHORN REHABILITATION CENTER,"5715 E 2nd St, Casper, WY 82609, USA",42.8441,-106.242395,-7188549821374455816
8662,IA,LINN,,THE GARDENS OF CEDAR RAPIDS,"5710 Dean Rd SW, Cedar Rapids, IA 52404, USA",41.9447364,-91.7473653,6287345494859097690
8663,KY,HARDIN,,TENDER TOUCH HEART AND HOME,"571 Westport Rd, Elizabethtown, KY 42701, USA",37.6993248,-85.8785706,-3094503370038832389
8664,NC,DUPLIN,,GARDENS OF ROSE HILL,"571 S Sycamore St, Rose Hill, NC 28458, USA",34.8178329,-78.0184249,7829198744403643721
8665,OH,SUMMIT,,WINCHESTER HOUSE GROUP HOME,"571 S Arlington St, Akron, OH 44306, USA",41.05662,-81.490545,3929281100387317153
8666,KY,MAGOFFIN,,SALYERSVILLE NURSING AND REHAB,"571 Parkway Dr, Salyersville, KY 41465, USA",37.746002,-83.0610037,3301667131098574532
8667,PA,CHESTER,,MADANAT PERSONAL CARE HOME INC,"571 E Chestnut St, Coatesville, PA 19320, USA",39.9858339,-75.814188,-7149604886137163559
8668,OK,,,"WOODLAND PARK HOME, INC","5707 S Memorial Dr, Tulsa, OK 74145, USA",36.0822857,-95.8858848,-924823691574028950
8669,IL,COOK,,APERION CARE BURBANK,"5701 W 79th St, Burbank, IL 60459, USA",41.748409,-87.763841,-3084918954896783891
8670,IL,COOK,,GRACE POINT PLACE MEMORY CARE,"5701 W 101st St, Oak Lawn, IL 60453, USA",41.7082581,-87.7624568,8805929619650805107
8671,OR,MULTNOMAH,,WEST HILLS HEALTH & REHABILITATION,"5701 SW Multnomah Blvd, Portland, OR 97219, USA",45.46783,-122.735713,3434771997761708286
8672,GA,GWINNETT,PEACHTREE CORNERS,VILLAGE PARK AT SPALDING,"5701 Spalding Dr, Peachtree Corners, GA 30092, USA",33.9694893,-84.2300108,4070278256297286532
8673,FL,PINELLAS,,"SEABREEZE SIESTA MANOR, LLC","5701 Shore Blvd S, Gulfport, FL 33707, USA",27.7378913,-82.7104734,6554452338585594196
8674,PA,ALLEGHENY,PITTSBURGH,UPMC HERITAGE PLACE,"5701 Phillips Ave, Pittsburgh, PA 15217, USA",40.4318494,-79.9249543,2513379972735783206
8675,NC,ROBESON,,GLENFLORA,"5701 Fayetteville Rd, Lumberton, NC 28360, USA",34.6891209,-79.0175908,45083525027947135
8676,NC,ROBESON,,GLENFLORA NURSING,"5701 Fayetteville Rd, Lumberton, NC 28360, USA",34.6891209,-79.0175908,7456025272538085444
8677,TX,DALLAS,ROWLETT,MERCER PLACE,"5701 Dexham Rd, Rowlett, TX 75088, USA",32.910061,-96.5853012,6299020763804207477
8678,CA,LOS ANGELES,,BELMONT VILLAGE RANCHO PALOS VERDES,"5701 Crestridge Rd, Rancho Palos Verdes, CA 90275, USA",33.7684827,-118.3757072,1587096082444962006
8679,CA,LOS ANGELES,,"BELMONT VILLAGE RANCHO PALOS
VERDES","5701 Crestridge Rd, Rancho Palos Verdes, CA 90275, USA",33.7684827,-118.3757072,-2340316704748169547
8680,VA,WILLIAMSBURG,,WILLIAMSBURG LANDING,"5700 Williamsburg Landing Dr, Williamsburg, VA 23185, USA",37.2454757,-76.7188778,-1584777387926674137
8681,VA,,WILLIAMSBURG,WILLIAMSBURG LANDING,"5700 Williamsburg Landing Dr, Williamsburg, VA 23185, USA",37.2454757,-76.7188778,3405296128523499815
8682,IN,,,APERION CARE FORT WAYNE,"5700 Wilkie Dr, Fort Wayne, IN 46804, USA",41.062642,-85.2147398,8085148618079590519
8683,MI,OAKLAND,,ADDINGTON PLACE OF CLARKSTON,"5700 Water Tower Place, Independence Charter Township, MI 48346, USA",42.7255363,-83.4331207,-1014542366834032209
8684,MI,OAKLAND,,AUTUMN RIDGE OF CLARKSTON 1,"5700 Water Tower Place, Independence Charter Township, MI 48346, USA",42.7255363,-83.4331207,-2049450716106575879
8685,MI,OAKLAND,,AUTUMN RIDGE OF CLARKSTON 2,"5700 Water Tower Place, Independence Charter Township, MI 48346, USA",42.7255363,-83.4331207,-5434162068861824224
8686,MI,OAKLAND,,AUTUMN RIDGE OF CLARKSTON HFA,"5700 Water Tower Place, Independence Charter Township, MI 48346, USA",42.7255363,-83.4331207,-3207436477610342045
8687,CA,ALAMEDA,,SUNRISE OF PLEASANTON,"5700 Pleasant Hill Rd, Pleasanton, CA 94588, USA",37.688197,-121.929367,1294707913377760983
8688,OH,FRANKLIN,,LAURELS OF WALDEN PARK,"5700 Karl Rd, Columbus, OH 43229, USA",40.0828436,-82.9738602,1925039791587980485
8689,OH,LAKE,,BROOKDALE MENTOR,"5700 Emerald Ct, Mentor, OH 44060, USA",41.716129,-81.2982015,-9168951307661305430
8690,MN,ANOKA,,THE ESTATES AT FRIDLEY,"5700 E River Rd, Fridley, MN 55432, USA",45.0719307,-93.2770104,7686956668462361263
8691,TX,BELL,KILLEEN,THE ROSEWOOD RETIREMENT COMMUNITY,"5700 E Central Texas Expy, Killeen, TX 76543, USA",31.0736227,-97.6866063,3287308712783219733
8692,FL,CLAY,,HEARTLAND HEALTH CARE CENTER - ORANGE PARK,"570 Wells Rd, Orange Park, FL 32073, USA",30.18603,-81.70798,-4862664905917293834
8693,OR,MARION,,PROVIDENCE BENEDICTINE,"570 S Main St #9540, Mt Angel, OR 97362, USA",45.063829,-122.801559,5819113874789698519
8694,MN,ITASCA,,HILLCREST NASHWAUK,"570 Platt Ave E, Nashwauk, MN 55769, USA",47.3763876,-93.1486899,-5626447722126846498
8695,FL,VOLUSIA,,INDIGO PALMS,"570 National Health Care Dr, Daytona Beach, FL 32114, USA",29.2073875,-81.0630349,4149500845300091914
8696,OH,CUYAHOGA,,NORTHWESTERN HEALTHCARE  CENTER,"570 N Rocky River Dr, Berea, OH 44017, USA",41.380552,-81.857647,-8943244034109004963
8697,OH,CUYAHOGA,,NORTHWESTERN HEALTHCARE CENTER SNF,"570 N Rocky River Dr, Berea, OH 44017, USA",41.380552,-81.857647,-2475840560335944650
8698,OH,CUYAHOGA,,NORTHWESTERN HEALTHCARE CENTER,"570 N Rocky River Dr, Berea, OH 44017, USA",41.380552,-81.857647,9171586838526993611
8699,MI,WAYNE,,PASSION AND CARING HOME FOR THE ELDERLY,"570 E Grand Blvd, Detroit, MI 48207, USA",42.3592166,-83.0090612,-8651016321502366225
8700,SC,,,PALMETTO VILLAGE OF CHESTER,"570 Center Rd # A, Chester, SC 29706, USA",34.7198187,-81.2270091,-3934654575074834269
8701,ND,BARNES,VALLEY CITY,THE LEGACY PLACE,"570 13th St NE, Valley City, ND 58072, USA",46.9355804,-97.9957683,1898048276214287166
8702,RI,,WARWICK,AVALON NURSING HOME (WARWICK),"57 Stokes St, Warwick, RI 02889, USA",41.7192658,-71.3756182,-7557256808863269665
8703,RI,,,AVALON NURSING HOME (WARWICK),"57 Stokes St, Warwick, RI 02889, USA",41.7192658,-71.3756182,-8042356255251768625
8704,MA,MIDDLESEX,,CARE ONE AT CONCORD,"57 Old Rd to 9 Acre Corner, Concord, MA 01742, USA",42.4536778,-71.3741503,-7571100561192848977
8705,NJ,SOMERSET,WARREN TWP,BRIGHTVIEW AT WARREN ASSISTED LIVING,"57 Mt Bethel Rd, Warren, NJ 07059, USA",40.6191601,-74.4982818,4256989552334843756
8706,MD,,,EGLE NURSING HOME,"57 Jackson St, Lonaconing, MD 21539, USA",39.5627626,-78.9790424,7948717170744681296
8707,RI,,WAKEFIELD,BRIGHTVIEW COMMONS (WAKEFIELD),"57 Grandeville Court, South Kingstown, RI 02879, USA",41.4588208,-71.4690263,1839007187309843268
8708,RI,,,BRIGHTVIEW COMMONS (WAKEFIELD),"57 Grandeville Court, South Kingstown, RI 02879, USA",41.4588208,-71.4690263,7817364059483847918
